enquiry_id,enquiry_datetime,destination,status,source,travelers,budget_inr,latitude,longitude
ENQ00490,2026-04-08 17:17:00,Varanasi,Booked,Google Ads,1,46450.0,25.120424385561662,83.02309164929984
ENQ00491,2026-02-15 14:24:00,Ladakh,Booked,Website,5,30241.0,34.125105961150844,77.67020089498145
ENQ00492,2026-05-29 13:30:00,Manali,Booked,Google Ads,3,28435.0,32.29049659961095,77.23743752303724
ENQ00493,2026-04-21 08:54:00,Goa,Lost,Website,4,32160.0,15.27752057634334,74.05099150463137
ENQ00494,2026-03-02 19:13:00,Kerala,Qualified,Website,3,55546.0,10.815869043282358,76.12710861907753
ENQ00495,2026-04-23 18:15:00,Goa,New,Google Ads,6,26287.0,15.252072501236269,74.00686727203684
ENQ00496,2026-05-01 21:22:00,Goa,Booked,Instagram,5,39037.0,15.184280735699376,74.1333183077781
ENQ00497,2026-05-03 18:51:00,Ladakh,Lost,Instagram,3,33733.0,34.195323915160316,77.57445652158599
ENQ00498,2026-03-07 22:57:00,Udaipur,Contacted,Website,2,57849.0,24.545496760212927,73.63670734702089
ENQ00499,2026-04-13 21:27:00,Ladakh,Qualified,WhatsApp,5,58583.0,34.12722456061082,77.51122215670178
ENQ00500,2026-01-08 13:41:00,Goa,Contacted,Website,1,17514.0,15.294273540630297,74.00227745807368
ENQ00501,2026-03-14 18:55:00,Jaipur,Qualified,Google Ads,1,64019.0,26.968505406256458,75.74193751023395
ENQ00502,2026-03-10 11:50:00,Manali,Booked,WhatsApp,1,30388.0,32.27330055202259,77.26017775965049
ENQ00503,2026-04-07 19:40:00,Ladakh,Qualified,Google Ads,3,44488.0,34.17882967055448,77.64093014316785
ENQ00504,2026-06-21 16:32:00,Jaipur,Lost,Website,3,26216.0,26.747068858971677,75.74787146690369
ENQ00505,2026-06-21 14:59:00,Jaipur,Booked,Google Ads,2,47271.0,27.00064613334313,75.8280383630653
ENQ00506,2026-03-28 17:14:00,Jaipur,New,Website,2,126089.0,27.06027706124412,75.92365043839736
ENQ00507,2026-04-27 11:21:00,Udaipur,Booked,Google Ads,2,42356.0,24.60936737075605,73.69234171048922
ENQ00508,2026-01-20 16:42:00,Udaipur,Booked,Instagram,3,32523.0,24.50872490295464,73.67443531475719
ENQ00509,2026-03-28 14:01:00,Varanasi,Qualified,Referral,2,36032.0,25.28494024732085,82.92644006460947
ENQ00510,2026-05-04 12:30:00,Jaipur,Qualified,WhatsApp,4,20652.0,26.83893298018072,75.81942612700176
ENQ00511,2026-05-03 22:51:00,Varanasi,Lost,Website,3,76778.0,25.453331174251378,83.04856054145841
ENQ00512,2026-06-23 08:10:00,Manali,Qualified,Website,6,46048.0,32.21740639533837,77.27032230780806
ENQ00513,2026-03-25 19:48:00,Goa,New,Instagram,6,24950.0,15.32703206934711,74.12074365192505
ENQ00514,2026-06-13 10:24:00,Goa,Contacted,Google Ads,4,25319.0,15.291050181948208,74.10800478896094
ENQ00515,2026-06-26 10:51:00,Manali,Contacted,Instagram,4,40276.0,32.295285289818985,77.20037360658212
ENQ00516,2026-04-13 09:38:00,Goa,Booked,Google Ads,1,60842.0,15.241026176193841,74.06185183127197
ENQ00517,2026-01-17 08:09:00,Ladakh,New,Instagram,4,23830.0,34.17707231850253,77.61129209725466
ENQ00518,2026-03-09 08:44:00,Manali,Booked,WhatsApp,3,66017.0,32.218149388454655,77.0986395501803
ENQ00519,2026-05-18 20:03:00,Manali,Qualified,Instagram,2,38384.0,32.34327720936681,77.27228836876216
ENQ00520,2026-04-15 21:14:00,Varanasi,Lost,Website,5,26318.0,25.158609879922118,83.08106663386508
ENQ00521,2026-06-18 16:53:00,Kerala,Qualified,Website,1,32408.0,10.83378193621336,76.28629896640217
ENQ00522,2026-05-27 07:52:00,Jaipur,Lost,Google Ads,2,87859.0,27.003457844804213,75.91950310293032
ENQ00523,2026-01-12 20:02:00,Kerala,Lost,Website,5,21417.0,10.930729222803643,76.29038243991604
ENQ00524,2026-06-05 16:22:00,Goa,Contacted,Website,6,28776.0,15.18924874509576,73.96190145408121
ENQ00525,2026-03-06 15:05:00,Manali,Booked,Website,4,61408.0,32.31345271512196,77.29656242765955
ENQ00526,2026-05-28 22:16:00,Varanasi,Contacted,Referral,4,44092.0,25.252428411132954,82.9523176028209
ENQ00527,2026-04-02 13:58:00,Kerala,Lost,WhatsApp,6,28017.0,10.805918728929164,76.22438799412089
ENQ00528,2026-03-23 12:11:00,Manali,Booked,Instagram,1,61746.0,32.32919689471136,77.20666985062029
ENQ00529,2026-01-14 19:38:00,Goa,Contacted,Website,3,63081.0,15.280965735088348,74.33660160164082
ENQ00530,2026-01-22 15:48:00,Manali,Contacted,Instagram,2,46433.0,32.1284463280794,77.23303288651967
ENQ00531,2026-04-18 18:52:00,Goa,Qualified,Instagram,3,30365.0,15.215381737186226,74.11140505024045
ENQ00532,2026-04-13 18:21:00,Ladakh,Booked,WhatsApp,6,32546.0,34.164491070757016,77.6445676575708
ENQ00533,2026-04-10 20:41:00,Kerala,Booked,Instagram,4,45467.0,10.829605448387118,76.24174415217625
ENQ00534,2026-01-29 12:29:00,Ladakh,New,Google Ads,6,22165.0,34.13027319217492,77.4906037850959
ENQ00535,2026-04-02 08:06:00,Manali,Contacted,WhatsApp,4,72703.0,32.293784784167336,77.21170674966255
ENQ00536,2026-01-11 14:13:00,Udaipur,Qualified,Google Ads,6,85968.0,24.620213493705204,73.70693655979736
ENQ00537,2026-01-26 17:44:00,Jaipur,Booked,Website,2,35971.0,26.896969763208794,75.88134802705846
ENQ00538,2026-03-31 20:41:00,Goa,New,Google Ads,2,46952.0,15.381042917612563,74.23718404689474
ENQ00539,2026-04-22 11:31:00,Jaipur,Contacted,Instagram,2,68203.0,26.942207548119672,75.89551312757243
ENQ00540,2026-04-28 18:46:00,Jaipur,Lost,Instagram,5,96436.0,26.87911338882237,75.7712318571087
ENQ00541,2026-06-26 20:41:00,Ladakh,Qualified,WhatsApp,4,80602.0,34.24820806029456,77.64447372306081
ENQ00542,2026-06-03 19:20:00,Varanasi,Booked,Website,2,18318.0,25.294363967446806,82.89019934111842
ENQ00543,2026-03-10 19:17:00,Kerala,Qualified,Instagram,2,34705.0,10.834182863440603,76.21631052469785
ENQ00544,2026-05-21 22:56:00,Kerala,Qualified,Website,3,50108.0,10.988460278599094,76.33190325148158
ENQ00545,2026-01-18 17:58:00,Kerala,Booked,Website,1,32024.0,10.789226193809059,76.1875007231468
ENQ00546,2026-06-04 12:01:00,Kerala,Contacted,Google Ads,5,89222.0,10.788234938097236,76.2263939809227
ENQ00547,2026-03-11 13:47:00,Udaipur,Contacted,Referral,6,83271.0,24.572063968496224,73.80166371927048
ENQ00548,2026-05-17 18:07:00,Kerala,Lost,Google Ads,6,27708.0,10.77317864869176,76.45426297958772
ENQ00549,2026-06-24 10:51:00,Varanasi,Lost,Website,2,37181.0,25.242135981053707,82.86117618151243
ENQ00550,2026-05-07 16:35:00,Goa,Booked,Website,3,28548.0,15.434364386025878,74.22970044798696
ENQ00551,2026-06-15 16:41:00,Ladakh,New,Instagram,4,36637.0,34.138012096179494,77.60750658520996
ENQ00552,2026-01-02 17:42:00,Jaipur,New,Instagram,3,36141.0,26.944925529528163,75.79823699429949
ENQ00553,2026-01-31 13:36:00,Manali,New,Referral,3,61454.0,32.13948163692236,76.9906426253867
ENQ00554,2026-04-23 18:15:00,Ladakh,Lost,Google Ads,2,26818.0,34.08502190541412,77.72229235290968
ENQ00555,2026-04-08 08:48:00,Goa,Booked,WhatsApp,1,12321.0,15.447733080218134,74.10305304284061
ENQ00556,2026-01-22 18:33:00,Goa,Qualified,Referral,3,19430.0,15.222662862198106,74.14624969757834
ENQ00557,2026-05-10 19:32:00,Manali,Lost,Instagram,1,25182.0,32.278318495637365,77.23725756154353
ENQ00558,2026-01-11 21:19:00,Manali,New,Google Ads,1,29779.0,32.04103770537299,77.44182049470601
ENQ00559,2026-06-28 21:00:00,Ladakh,Booked,Referral,4,43515.0,34.24319797344349,77.56117090370083
ENQ00560,2026-01-29 12:33:00,Udaipur,Contacted,WhatsApp,6,24606.0,24.527921789587133,73.79148445552637
ENQ00561,2026-03-22 07:20:00,Manali,Contacted,Instagram,4,23194.0,32.28283156920276,77.19657179904276
ENQ00562,2026-05-29 17:39:00,Ladakh,Lost,Google Ads,1,26328.0,34.18926677069126,77.56798243166203
ENQ00563,2026-04-03 08:21:00,Kerala,Lost,Instagram,6,24212.0,10.882648981257384,76.32920902807628
ENQ00564,2026-05-14 11:58:00,Ladakh,New,Referral,5,31167.0,34.180065349926565,77.60027375186576
ENQ00565,2026-05-07 18:40:00,Goa,Contacted,WhatsApp,2,30572.0,15.410728810656895,73.99623143044651
ENQ00566,2026-06-20 16:27:00,Manali,Booked,WhatsApp,2,54541.0,32.17936941771533,77.19132485487849
ENQ00567,2026-03-25 16:42:00,Jaipur,New,Website,6,25626.0,26.85401059336566,75.75561739694048
ENQ00568,2026-06-26 19:38:00,Jaipur,Booked,Website,3,34054.0,27.015419342631205,75.77538232208339
ENQ00569,2026-04-04 09:37:00,Varanasi,Booked,Referral,1,31300.0,25.171263117782882,82.94003266165326
ENQ00570,2026-06-10 19:34:00,Jaipur,Contacted,Google Ads,2,57563.0,26.91704905393071,75.79047516259651
ENQ00571,2026-05-12 16:55:00,Kerala,Contacted,WhatsApp,2,37317.0,10.894982995307714,76.30905108598044
ENQ00572,2026-01-24 13:19:00,Varanasi,Contacted,Website,3,64180.0,25.30649391211792,82.87845681934037
ENQ00573,2026-04-26 14:25:00,Jaipur,Lost,WhatsApp,3,23815.0,26.877108859868997,75.73747787547026
ENQ00574,2026-06-08 15:15:00,Manali,Qualified,Google Ads,4,39121.0,32.2203916957851,77.24449348282063
ENQ00575,2026-01-24 15:34:00,Varanasi,Booked,Website,2,30868.0,25.3499282199651,83.03982045709934
ENQ00576,2026-05-31 12:59:00,Ladakh,Contacted,Website,4,23038.0,34.121873343711776,77.69766886146277
ENQ00577,2026-01-19 10:36:00,Goa,Booked,Google Ads,3,38803.0,15.353127081007738,74.13297877454735
ENQ00578,2026-06-06 09:12:00,Ladakh,New,Website,6,87243.0,34.20086772675024,77.52293916682952
ENQ00579,2026-05-23 12:55:00,Udaipur,New,Referral,5,27250.0,24.416699662723165,73.66396429047442
ENQ00580,2026-01-28 11:47:00,Kerala,Booked,Google Ads,2,37770.0,10.910296556579373,76.27751728317511
ENQ00581,2026-05-11 15:26:00,Manali,Booked,Instagram,1,22162.0,32.23225324218577,77.12137279433779
ENQ00582,2026-01-22 21:08:00,Varanasi,Contacted,Website,4,20743.0,25.161133933926674,83.08788764966518
ENQ00583,2026-04-13 08:24:00,Udaipur,Contacted,WhatsApp,3,28068.0,24.568768420655072,73.67813696144823
ENQ00584,2026-06-16 11:48:00,Goa,Lost,Referral,6,32668.0,15.245568298632652,74.22436179821013
ENQ00585,2026-02-07 07:34:00,Ladakh,New,Referral,3,33327.0,34.22310806499035,77.49962084286312
ENQ00586,2026-02-01 22:11:00,Ladakh,Contacted,Referral,2,36132.0,34.24576343720348,77.5653943664863
ENQ00587,2026-03-18 18:09:00,Manali,Qualified,Google Ads,3,19051.0,32.194356624961024,77.1657110090562
ENQ00588,2026-03-08 10:58:00,Varanasi,Contacted,WhatsApp,6,30181.0,25.254936219958807,82.8682298317801
ENQ00589,2026-01-09 13:26:00,Kerala,Booked,Google Ads,1,50133.0,10.912590477240688,76.25344361127749
ENQ00590,2026-03-24 18:41:00,Udaipur,Booked,Google Ads,6,21708.0,24.634776762691622,73.73547706649038
ENQ00591,2026-02-16 22:21:00,Udaipur,Qualified,Website,2,34092.0,24.62928328890826,73.54882105556744
ENQ00592,2026-01-23 16:05:00,Jaipur,Booked,Website,6,45634.0,26.84305918005144,75.83284918043215
ENQ00593,2026-02-19 11:24:00,Jaipur,Qualified,Referral,4,28131.0,26.810413544469125,75.81714520670498
ENQ00594,2026-01-04 18:41:00,Goa,Booked,Website,4,46645.0,15.188043633598515,74.12531551867957
ENQ00595,2026-06-14 17:20:00,Ladakh,New,Referral,2,20174.0,34.28139923151488,77.63896800922653
ENQ00596,2026-06-28 17:36:00,Manali,Contacted,WhatsApp,5,59661.0,32.09514072420474,77.2570697123453
ENQ00597,2026-03-08 07:26:00,Ladakh,Booked,Instagram,4,47157.0,34.298379058138366,77.80076128081294
ENQ00598,2026-06-07 18:20:00,Manali,Contacted,Website,3,41015.0,32.2812060589975,77.08004640608917
ENQ00599,2026-03-25 07:15:00,Goa,New,Google Ads,3,66357.0,15.334074238241955,74.25168268786732
ENQ00600,2026-06-14 21:15:00,Ladakh,Contacted,Website,4,34490.0,34.13763294561998,77.6604487138306
ENQ00601,2026-02-01 21:15:00,Kerala,Booked,Referral,3,30291.0,10.783331760089785,76.30088826025015
ENQ00602,2026-02-21 16:43:00,Manali,New,Google Ads,6,74182.0,32.04403363878639,77.11317316945306
ENQ00603,2026-05-14 17:20:00,Jaipur,Booked,Instagram,1,91581.0,26.911910348217454,75.75823146155389
ENQ00604,2026-02-09 08:44:00,Jaipur,Booked,Google Ads,2,29278.0,26.808350600457942,75.7473275041532
ENQ00605,2026-05-29 20:18:00,Jaipur,Booked,Instagram,6,38004.0,26.93877240387744,75.78040179303119
ENQ00606,2026-03-18 11:19:00,Manali,Contacted,Website,5,64017.0,32.24807500558967,77.24775750424686
ENQ00607,2026-03-14 11:55:00,Kerala,Booked,Website,3,38618.0,10.82304698394134,76.37983423064416
ENQ00608,2026-03-23 18:52:00,Goa,Contacted,Instagram,4,52271.0,15.220158314711888,74.27824020424475
ENQ00609,2026-05-24 22:24:00,Jaipur,Lost,WhatsApp,1,56830.0,27.001443090439544,75.75882017755903
ENQ00610,2026-01-02 14:16:00,Goa,Booked,Website,2,31058.0,15.276154503661514,74.14053884732894
ENQ00611,2026-05-16 15:42:00,Manali,New,Website,6,48306.0,32.29109367438976,77.27676386201868
ENQ00612,2026-05-21 15:04:00,Ladakh,Booked,Website,4,39889.0,34.045352700158794,77.6119954097649
ENQ00613,2026-05-28 11:27:00,Manali,Qualified,Instagram,1,23134.0,32.07387885980298,77.17501596113316
ENQ00614,2026-06-29 16:35:00,Jaipur,Qualified,Website,5,25624.0,27.028713000303,75.67389127742253
ENQ00615,2026-05-21 22:40:00,Kerala,Qualified,Referral,3,29823.0,10.722560977117467,76.28876360796384
ENQ00616,2026-04-06 13:06:00,Ladakh,Booked,Website,4,60747.0,34.26359433313381,77.60303163608683
ENQ00617,2026-03-25 19:00:00,Udaipur,Booked,Google Ads,6,61651.0,24.433030568249475,73.5778497269563
ENQ00618,2026-03-11 19:16:00,Udaipur,Lost,Website,6,56055.0,24.593219714634355,73.61816060645634
ENQ00619,2026-05-29 20:07:00,Ladakh,Contacted,Instagram,1,48761.0,34.16353490351245,77.59267960906135
ENQ00620,2026-03-12 18:30:00,Kerala,Booked,Website,3,48166.0,10.811319399147383,76.41628034351591
ENQ00621,2026-04-14 21:55:00,Ladakh,Booked,Referral,2,45322.0,34.19983737639474,77.67392727030354
ENQ00622,2026-01-18 18:17:00,Jaipur,Booked,WhatsApp,6,48053.0,26.986046540661732,75.77529411504402
ENQ00623,2026-02-27 22:27:00,Udaipur,Qualified,Website,5,49541.0,24.56984421989285,73.6886903970537
ENQ00624,2026-02-17 18:12:00,Udaipur,Qualified,WhatsApp,4,21261.0,24.63988818020002,73.66047078581026
ENQ00625,2026-03-20 20:02:00,Ladakh,Booked,Website,1,28030.0,34.29060263536277,77.5173304557062
ENQ00626,2026-04-01 21:42:00,Manali,Contacted,Google Ads,5,25175.0,32.260358005783765,77.17087353503632
ENQ00627,2026-05-09 22:15:00,Udaipur,Contacted,Google Ads,4,65831.0,24.54933653484908,73.88628774819709
ENQ00628,2026-03-19 16:32:00,Goa,Qualified,Website,2,84202.0,15.264175652687003,74.0996223055206
ENQ00629,2026-01-28 18:40:00,Kerala,Contacted,Instagram,3,15072.0,10.797369312123529,76.27438324925512
ENQ00630,2026-04-09 22:50:00,Goa,New,Website,3,80886.0,15.291195490612585,74.03445974954366
ENQ00631,2026-01-10 13:11:00,Kerala,New,Google Ads,2,41592.0,10.816550410852187,76.31987492342272
ENQ00632,2026-06-02 08:34:00,Varanasi,Booked,Instagram,6,63093.0,25.399758947953757,82.97582004903724
ENQ00633,2026-05-19 21:54:00,Goa,Lost,WhatsApp,6,50239.0,15.304019583252257,74.09512039425877
ENQ00634,2026-02-10 17:29:00,Goa,Qualified,Website,1,76482.0,15.25910466384337,74.05043415760942
ENQ00635,2026-02-17 13:02:00,Goa,New,WhatsApp,6,43959.0,15.174768043660885,74.06780426607148
ENQ00636,2026-01-05 18:15:00,Kerala,Booked,Website,3,21657.0,10.922824229387242,76.23714664458423
ENQ00637,2026-03-07 07:47:00,Varanasi,Contacted,Google Ads,5,38142.0,25.289918505304474,82.94466118402283
ENQ00638,2026-01-07 14:47:00,Varanasi,Lost,Website,5,50447.0,25.41717661326662,82.89962939435749
ENQ00639,2026-06-18 11:18:00,Jaipur,Booked,Website,4,36296.0,26.934564267071202,75.78182270931438
ENQ00640,2026-01-25 11:11:00,Udaipur,Contacted,Website,5,53778.0,24.59083414600758,73.73204803256932
ENQ00641,2026-04-29 22:17:00,Varanasi,Qualified,Google Ads,5,38835.0,25.322173195221445,83.03734175093207
ENQ00642,2026-04-13 15:14:00,Jaipur,Contacted,Website,6,30597.0,26.910059413762966,75.92685011147405
ENQ00643,2026-02-12 09:44:00,Goa,Booked,Google Ads,3,24537.0,15.30285839511735,73.98772264939197
ENQ00644,2026-05-26 12:50:00,Manali,New,WhatsApp,5,33534.0,32.2942648286515,77.22056774442078
ENQ00645,2026-01-20 10:02:00,Manali,Lost,Website,6,43857.0,32.24580360254095,77.16843429475031
ENQ00646,2026-06-09 21:44:00,Jaipur,Booked,Website,6,16563.0,26.74323047468322,75.63155247501875
ENQ00647,2026-05-14 11:45:00,Goa,Lost,Website,1,28158.0,15.4311015376398,74.07715979175204
ENQ00648,2026-04-25 12:36:00,Jaipur,Lost,Website,3,16287.0,26.989649634204177,75.65905733814077
ENQ00649,2026-06-08 12:52:00,Jaipur,Contacted,Instagram,4,30301.0,26.82865133637054,75.84159127575055
ENQ00650,2026-03-14 09:02:00,Goa,Qualified,Referral,4,68557.0,15.291099917144109,74.16701337375915
ENQ00651,2026-02-20 19:41:00,Udaipur,Lost,Website,4,23456.0,24.584309394725615,73.69588624287948
ENQ00652,2026-01-28 16:07:00,Kerala,Qualified,Website,6,54888.0,10.79609649374601,76.1755797875256
ENQ00653,2026-06-16 13:53:00,Manali,New,Google Ads,4,144149.0,32.3554161031786,77.31458472849039
ENQ00654,2026-03-14 13:29:00,Kerala,Contacted,Website,5,76936.0,10.767403763620466,76.18277367183944
ENQ00655,2026-05-30 17:05:00,Kerala,Contacted,Google Ads,6,42477.0,10.822678148606233,76.29833480118906
ENQ00656,2026-03-01 08:44:00,Jaipur,Lost,WhatsApp,1,58861.0,26.89785454336347,75.82726160521982
ENQ00657,2026-06-21 21:44:00,Goa,Qualified,Website,4,21596.0,15.295360084191092,74.11482950868405
ENQ00658,2026-06-06 16:27:00,Goa,Booked,Instagram,3,19704.0,15.49234629894159,74.08198373987237
ENQ00659,2026-02-25 10:18:00,Kerala,Lost,Referral,6,40520.0,10.981695751425963,76.38684904541448
ENQ00660,2026-03-29 15:01:00,Manali,Contacted,Google Ads,4,47859.0,32.28352748052677,77.03510945308403
ENQ00661,2026-05-23 20:54:00,Manali,Booked,Referral,4,65455.0,32.24568459922904,77.14802441940836
ENQ00662,2026-02-10 09:11:00,Kerala,New,Referral,5,30967.0,10.852107255315238,76.18606265660897
ENQ00663,2026-01-05 15:50:00,Ladakh,New,Google Ads,2,43637.0,34.213100635924,77.65579880216889
ENQ00664,2026-02-21 16:35:00,Goa,New,Google Ads,4,42969.0,15.392901944165356,74.09342570268923
ENQ00665,2026-04-17 19:41:00,Kerala,Contacted,Google Ads,5,37703.0,10.765745991836258,76.29923451331767
ENQ00666,2026-01-25 16:41:00,Manali,Qualified,Google Ads,5,38716.0,32.3836859457719,77.19475117076908
ENQ00667,2026-03-02 18:51:00,Varanasi,Qualified,Google Ads,2,27228.0,25.353783766888967,82.95510612432945
ENQ00668,2026-06-15 19:02:00,Varanasi,Contacted,Instagram,6,45365.0,25.277322383528336,83.02656207508836
ENQ00669,2026-01-14 21:59:00,Varanasi,New,Referral,1,43670.0,25.309114658612888,83.00618183292235
ENQ00670,2026-01-10 12:02:00,Goa,Booked,Website,2,32815.0,15.339900548582163,74.15180134713111
ENQ00671,2026-03-18 18:59:00,Manali,New,Website,6,53973.0,32.28782842555102,77.1209595413792
ENQ00672,2026-01-03 10:15:00,Udaipur,Booked,Instagram,4,63523.0,24.512277651492255,73.70909027147142
ENQ00673,2026-01-06 20:50:00,Manali,Lost,Website,4,54255.0,32.2417150943791,77.14741417386243
ENQ00674,2026-02-02 22:05:00,Ladakh,Booked,Google Ads,4,25023.0,34.17188002371317,77.64965739446671
ENQ00675,2026-01-19 11:27:00,Manali,Booked,Website,6,41834.0,32.33820094993228,77.30218094981177
ENQ00676,2026-05-26 15:32:00,Manali,Booked,Google Ads,2,26542.0,32.13801586695543,77.09616011410333
ENQ00677,2026-01-23 20:57:00,Manali,Booked,Instagram,2,41776.0,32.22002836852467,77.1956229232806
ENQ00678,2026-04-05 07:07:00,Manali,Lost,Website,3,26589.0,32.22412655969144,77.14498885358539
ENQ00679,2026-05-07 18:02:00,Udaipur,Lost,Website,6,71066.0,24.56104654078421,73.75116510579461
ENQ00680,2026-04-23 20:38:00,Goa,Qualified,Google Ads,4,56905.0,15.192930204256639,74.31146857380696
ENQ00681,2026-04-28 20:02:00,Kerala,Booked,Referral,5,67203.0,10.852179483470744,76.3551677915383
ENQ00682,2026-03-06 10:46:00,Kerala,Booked,Instagram,5,64210.0,10.80409960840284,76.31704796740199
ENQ00683,2026-06-09 19:02:00,Udaipur,New,Website,6,35414.0,24.593407285826284,73.78104467151107
ENQ00684,2026-01-13 19:58:00,Kerala,Qualified,Website,3,33028.0,10.834608246574101,76.39522508536717
ENQ00685,2026-01-20 07:31:00,Ladakh,Booked,Website,3,87589.0,34.03323553220103,77.65294990641584
ENQ00686,2026-06-04 18:56:00,Ladakh,Booked,Website,1,37136.0,34.16209758044264,77.49553386413017
ENQ00687,2026-01-13 17:07:00,Goa,Contacted,WhatsApp,1,21744.0,15.455465269603769,74.2718958181254
ENQ00688,2026-02-04 22:16:00,Udaipur,Contacted,Website,3,62944.0,24.419490340414125,73.72664275098766
ENQ00689,2026-02-01 07:27:00,Ladakh,Contacted,Website,5,42674.0,34.20905300437846,77.61233638466543
ENQ00690,2026-01-06 22:01:00,Goa,Booked,WhatsApp,6,78772.0,15.420542368662275,74.22861061660116
ENQ00691,2026-01-22 16:06:00,Kerala,Lost,Google Ads,3,44622.0,10.871714988505374,76.45326828899293
ENQ00692,2026-04-14 11:19:00,Goa,Lost,Instagram,4,39642.0,15.374247721816607,74.09588684038576
ENQ00693,2026-04-30 13:44:00,Kerala,Contacted,Google Ads,5,79490.0,10.806312192413731,76.3705673202379
ENQ00694,2026-01-15 19:42:00,Jaipur,Contacted,WhatsApp,2,20017.0,26.848963661877566,75.75452093764332
ENQ00695,2026-06-19 22:05:00,Varanasi,Booked,Website,1,30737.0,25.298434248683613,83.00235227146209
ENQ00696,2026-01-18 12:03:00,Manali,Booked,Website,6,26831.0,32.22772333096307,77.08384232828159
ENQ00697,2026-05-04 22:39:00,Kerala,Qualified,WhatsApp,4,14896.0,10.943466379039261,76.2387481080972
ENQ00698,2026-05-25 17:21:00,Jaipur,Qualified,Referral,1,59253.0,27.073994821503963,75.8116192005808
ENQ00699,2026-04-04 10:47:00,Varanasi,New,WhatsApp,2,31126.0,25.41897659875217,83.02436892113447
ENQ00700,2026-03-30 16:17:00,Manali,Booked,Website,2,60117.0,32.34840450171653,77.23482711970115
ENQ00701,2026-01-20 19:21:00,Kerala,Booked,WhatsApp,2,47654.0,10.869313506719346,76.35855872734852
ENQ00702,2026-02-13 07:13:00,Goa,Qualified,Instagram,3,52567.0,15.498177769167365,74.10241624491161
ENQ00703,2026-06-03 08:15:00,Goa,Lost,Google Ads,5,32588.0,15.362894159018001,74.12358040619918
ENQ00704,2026-03-04 07:42:00,Manali,Booked,WhatsApp,5,28360.0,32.283684721639446,77.19257268460612
ENQ00705,2026-01-07 16:28:00,Ladakh,Lost,Website,6,41649.0,33.979980569143166,77.56098506258094
ENQ00706,2026-05-12 07:39:00,Goa,Qualified,Website,6,60492.0,15.379264405824683,74.06278347013851
ENQ00707,2026-05-04 21:04:00,Varanasi,Qualified,Google Ads,2,39103.0,25.391275715445722,82.98858873315123
ENQ00708,2026-01-12 09:32:00,Jaipur,Lost,WhatsApp,1,29166.0,26.897080757531665,75.85976523082267
ENQ00709,2026-01-10 08:27:00,Varanasi,Lost,Website,1,23320.0,25.37208252348514,83.00754376569584
ENQ00710,2026-01-21 11:54:00,Goa,Lost,WhatsApp,5,43849.0,15.380572016222434,74.14024786556708
ENQ00711,2026-01-10 19:25:00,Manali,Booked,Instagram,3,31173.0,32.11162671736088,77.15895033014941
ENQ00712,2026-04-21 21:06:00,Manali,Qualified,Instagram,5,38729.0,32.09884780617761,77.2417891860967
ENQ00713,2026-01-24 11:41:00,Jaipur,Contacted,Website,3,35925.0,26.98409598714344,75.86263617937064
ENQ00714,2026-04-20 15:08:00,Goa,Qualified,WhatsApp,6,32749.0,15.338427575938384,74.20143401035114
ENQ00715,2026-02-01 19:54:00,Goa,Lost,Website,4,45654.0,15.173171732938604,74.11539464625645
ENQ00716,2026-06-25 19:23:00,Kerala,Contacted,Google Ads,6,51337.0,10.737306720895344,76.24243363097553
ENQ00717,2026-05-11 09:47:00,Ladakh,Booked,Website,2,96859.0,34.28190013887462,77.66445897458837
ENQ00718,2026-03-09 20:39:00,Manali,Lost,WhatsApp,5,56259.0,32.29618283251796,77.17467038171195
ENQ00719,2026-03-19 20:27:00,Ladakh,Lost,Referral,4,81944.0,34.07311241724435,77.59196221470275
ENQ00720,2026-01-12 18:35:00,Manali,Lost,Website,2,27674.0,32.33205406654579,77.22198971914074
ENQ00721,2026-01-10 15:10:00,Jaipur,Booked,Website,2,19462.0,26.785544736865237,75.79566887176927
ENQ00722,2026-04-07 13:04:00,Goa,Qualified,Instagram,2,39741.0,15.146233744634692,74.18833470664848
ENQ00723,2026-01-05 21:45:00,Manali,Lost,Instagram,1,58850.0,32.18775938015467,77.09135028801177
ENQ00724,2026-04-25 20:57:00,Goa,Contacted,Referral,6,54839.0,15.364734453018578,74.16875022697471
ENQ00725,2026-03-10 15:51:00,Ladakh,Contacted,Google Ads,2,68993.0,34.17119191699314,77.75233663577208
ENQ00726,2026-01-26 18:18:00,Varanasi,Lost,Instagram,4,12774.0,25.368399986900474,82.9223034456058
ENQ00727,2026-04-07 13:21:00,Kerala,Booked,Google Ads,4,70296.0,10.892036309398796,76.24821381252829
ENQ00728,2026-04-10 18:21:00,Manali,Qualified,Instagram,4,46518.0,32.34454070575176,77.21167817654643
ENQ00729,2026-05-15 08:42:00,Manali,New,Website,4,19967.0,32.27359386294404,77.07381052718438
ENQ00730,2026-02-05 21:37:00,Kerala,Qualified,Website,6,55394.0,10.855408129560237,76.26659873165879
ENQ00731,2026-04-09 15:47:00,Jaipur,Lost,Website,6,43170.0,26.83046292358316,75.76957988108889
ENQ00732,2026-06-02 16:56:00,Goa,Booked,Google Ads,6,47486.0,15.334160195486726,74.12365203205248
ENQ00733,2026-02-18 10:23:00,Goa,Qualified,Website,3,62707.0,15.186332024673279,74.10214265334425
ENQ00734,2026-05-31 15:39:00,Goa,Booked,Google Ads,5,48546.0,15.261858016876811,74.13948108184249
