booking_id,booking_date,user_id,full_name,customer_city,segment,property_name,destination,property_type,nights,status,total_amount,revenue_per_night,booking_month
261,2026-02-20,158,Customer 158,Kolkata,Standard,Ladakh Stay 4,Ladakh,Hotel,6,Confirmed,34950,5825.0,2026-02
676,2026-02-19,158,Customer 158,Kolkata,Standard,Kerala Stay 8,Kerala,Resort,5,Completed,29145,5829.0,2026-02
322,2025-10-11,159,Customer 159,Kolkata,Standard,Varanasi Stay 4,Varanasi,Hostel,3,Confirmed,31683,10561.0,2025-10
708,2026-03-10,159,Customer 159,Kolkata,Standard,Udaipur Stay 4,Udaipur,Hostel,5,Completed,14335,2867.0,2026-03
40,2026-05-10,160,Customer 160,Pune,Standard,Kerala Stay 2,Kerala,Hotel,1,Completed,11830,11830.0,2026-05
440,2025-09-21,160,Customer 160,Pune,Standard,Ladakh Stay 5,Ladakh,Resort,7,Completed,53396,7628.0,2025-09
669,2026-04-01,160,Customer 160,Pune,Standard,Jaipur Stay 7,Jaipur,Hostel,1,Completed,4502,4502.0,2026-04
713,2025-10-29,160,Customer 160,Pune,Standard,Manali Stay 7,Manali,Resort,6,Completed,43398,7233.0,2025-10
901,2026-06-22,160,Customer 160,Pune,Standard,Ladakh Stay 4,Ladakh,Hotel,6,Completed,34950,5825.0,2026-06
402,2025-10-09,161,Customer 161,Jaipur,Budget,Manali Stay 4,Manali,Hotel,6,Completed,64278,10713.0,2025-10
698,2025-08-23,161,Customer 161,Jaipur,Budget,Udaipur Stay 6,Udaipur,Hotel,5,Confirmed,49700,9940.0,2025-08
14,2026-01-11,162,Customer 162,Hyderabad,Budget,Kerala Stay 7,Kerala,Homestay,2,Completed,17010,8505.0,2026-01
672,2026-06-09,162,Customer 162,Hyderabad,Budget,Goa Stay 4,Goa,Resort,5,Completed,53895,10779.0,2026-06
1019,2026-05-10,162,Customer 162,Hyderabad,Budget,Kerala Stay 4,Kerala,Homestay,1,Completed,1927,1927.0,2026-05
192,2026-02-22,163,Customer 163,Bengaluru,Premium,Kerala Stay 1,Kerala,Homestay,7,Completed,63833,9119.0,2026-02
286,2026-05-10,164,Customer 164,Bengaluru,Standard,Udaipur Stay 4,Udaipur,Hostel,2,Completed,5734,2867.0,2026-05
287,2025-10-25,164,Customer 164,Bengaluru,Standard,Jaipur Stay 2,Jaipur,Homestay,7,Confirmed,35238,5034.0,2025-10
592,2026-01-18,164,Customer 164,Bengaluru,Standard,Kerala Stay 8,Kerala,Resort,1,Completed,5829,5829.0,2026-01
1116,2026-04-17,164,Customer 164,Bengaluru,Standard,Goa Stay 7,Goa,Resort,7,Completed,22022,3146.0,2026-04
12,2026-07-10,165,Customer 165,Bengaluru,Standard,Jaipur Stay 8,Jaipur,Hotel,3,Completed,5520,1840.0,2026-07
99,2026-02-24,165,Customer 165,Bengaluru,Standard,Goa Stay 5,Goa,Resort,2,Confirmed,7320,3660.0,2026-02
682,2025-12-22,165,Customer 165,Bengaluru,Standard,Varanasi Stay 1,Varanasi,Hotel,3,Confirmed,16404,5468.0,2025-12
1138,2025-08-28,165,Customer 165,Bengaluru,Standard,Manali Stay 7,Manali,Resort,4,Completed,28932,7233.0,2025-08
661,2026-05-26,166,Customer 166,Pune,Standard,Manali Stay 8,Manali,Resort,1,Completed,9202,9202.0,2026-05
283,2026-06-08,167,Customer 167,Bengaluru,Standard,Ladakh Stay 5,Ladakh,Resort,1,Confirmed,7628,7628.0,2026-06
371,2026-04-21,167,Customer 167,Bengaluru,Standard,Kerala Stay 3,Kerala,Resort,6,Completed,68484,11414.0,2026-04
980,2025-07-16,167,Customer 167,Bengaluru,Standard,Varanasi Stay 4,Varanasi,Hostel,4,Completed,42244,10561.0,2025-07
1047,2025-11-30,167,Customer 167,Bengaluru,Standard,Manali Stay 2,Manali,Resort,7,Confirmed,13895,1985.0,2025-11
644,2025-12-08,168,Customer 168,Mumbai,Budget,Jaipur Stay 3,Jaipur,Resort,1,Completed,4210,4210.0,2025-12
300,2026-05-03,169,Customer 169,Bengaluru,Standard,Udaipur Stay 5,Udaipur,Homestay,2,Completed,21168,10584.0,2026-05
1081,2026-02-18,169,Customer 169,Bengaluru,Standard,Ladakh Stay 8,Ladakh,Hotel,2,Completed,22680,11340.0,2026-02
218,2025-09-12,170,Customer 170,Delhi,Standard,Kerala Stay 3,Kerala,Resort,6,Confirmed,68484,11414.0,2025-09
13,2026-05-18,171,Customer 171,Delhi,Budget,Jaipur Stay 6,Jaipur,Resort,6,Confirmed,21384,3564.0,2026-05
1088,2025-06-26,171,Customer 171,Delhi,Budget,Goa Stay 7,Goa,Resort,1,Confirmed,3146,3146.0,2025-06
674,2025-12-25,172,Customer 172,Delhi,Premium,Ladakh Stay 8,Ladakh,Hotel,3,Confirmed,34020,11340.0,2025-12
235,2026-08-02,173,Customer 173,Pune,Standard,Manali Stay 4,Manali,Hotel,4,Completed,42852,10713.0,2026-08
159,2026-02-05,174,Customer 174,Pune,Standard,Varanasi Stay 7,Varanasi,Homestay,2,Confirmed,16776,8388.0,2026-02
664,2026-07-02,174,Customer 174,Pune,Standard,Goa Stay 6,Goa,Hotel,1,Completed,4586,4586.0,2026-07
1127,2026-01-06,174,Customer 174,Pune,Standard,Goa Stay 8,Goa,Resort,6,Confirmed,28836,4806.0,2026-01
355,2026-02-17,175,Customer 175,Hyderabad,Premium,Goa Stay 4,Goa,Resort,7,Completed,75453,10779.0,2026-02
573,2026-05-26,175,Customer 175,Hyderabad,Premium,Manali Stay 8,Manali,Resort,5,Completed,46010,9202.0,2026-05
811,2025-12-26,175,Customer 175,Hyderabad,Premium,Manali Stay 1,Manali,Homestay,1,Confirmed,3735,3735.0,2025-12
845,2025-06-28,175,Customer 175,Hyderabad,Premium,Varanasi Stay 3,Varanasi,Hotel,6,Completed,67098,11183.0,2025-06
986,2025-11-01,175,Customer 175,Hyderabad,Premium,Goa Stay 8,Goa,Resort,5,Confirmed,24030,4806.0,2025-11
1065,2025-12-05,175,Customer 175,Hyderabad,Premium,Varanasi Stay 5,Varanasi,Hotel,5,Completed,26470,5294.0,2025-12
298,2026-07-09,176,Customer 176,Kolkata,Standard,Kerala Stay 6,Kerala,Hotel,5,Completed,29805,5961.0,2026-07
921,2026-03-16,176,Customer 176,Kolkata,Standard,Jaipur Stay 3,Jaipur,Resort,6,Completed,25260,4210.0,2026-03
1073,2026-02-09,176,Customer 176,Kolkata,Standard,Manali Stay 1,Manali,Homestay,5,Completed,18675,3735.0,2026-02
62,2026-01-21,177,Customer 177,Pune,Premium,Varanasi Stay 7,Varanasi,Homestay,1,Completed,8388,8388.0,2026-01
227,2026-05-24,177,Customer 177,Pune,Premium,Ladakh Stay 2,Ladakh,Homestay,7,Confirmed,39522,5646.0,2026-05
1172,2025-10-22,177,Customer 177,Pune,Premium,Udaipur Stay 3,Udaipur,Resort,2,Confirmed,12664,6332.0,2025-10
461,2025-06-13,178,Customer 178,Mumbai,Standard,Kerala Stay 8,Kerala,Resort,1,Confirmed,5829,5829.0,2025-06
852,2025-12-07,178,Customer 178,Mumbai,Standard,Manali Stay 3,Manali,Hotel,1,Completed,10443,10443.0,2025-12
991,2025-09-22,178,Customer 178,Mumbai,Standard,Varanasi Stay 2,Varanasi,Hotel,2,Confirmed,23214,11607.0,2025-09
1145,2026-05-16,178,Customer 178,Mumbai,Standard,Ladakh Stay 5,Ladakh,Resort,6,Confirmed,45768,7628.0,2026-05
1156,2026-01-26,178,Customer 178,Mumbai,Standard,Udaipur Stay 7,Udaipur,Hotel,2,Completed,12392,6196.0,2026-01
162,2026-02-02,179,Customer 179,Jaipur,Premium,Jaipur Stay 8,Jaipur,Hotel,2,Completed,3680,1840.0,2026-02
807,2026-06-10,179,Customer 179,Jaipur,Premium,Goa Stay 7,Goa,Resort,7,Confirmed,22022,3146.0,2026-06
903,2025-06-27,179,Customer 179,Jaipur,Premium,Udaipur Stay 6,Udaipur,Hotel,3,Confirmed,29820,9940.0,2025-06
785,2025-09-12,180,Customer 180,Kolkata,Budget,Ladakh Stay 6,Ladakh,Hotel,2,Completed,15452,7726.0,2025-09
26,2025-11-17,181,Customer 181,Jaipur,Standard,Kerala Stay 6,Kerala,Hotel,4,Completed,23844,5961.0,2025-11
112,2026-03-02,181,Customer 181,Jaipur,Standard,Kerala Stay 8,Kerala,Resort,5,Completed,29145,5829.0,2026-03
147,2026-01-31,181,Customer 181,Jaipur,Standard,Jaipur Stay 1,Jaipur,Homestay,6,Completed,61344,10224.0,2026-01
230,2026-04-25,181,Customer 181,Jaipur,Standard,Kerala Stay 8,Kerala,Resort,4,Confirmed,23316,5829.0,2026-04
304,2026-03-07,181,Customer 181,Jaipur,Standard,Varanasi Stay 7,Varanasi,Homestay,7,Completed,58716,8388.0,2026-03
15,2025-07-16,182,Customer 182,Mumbai,Standard,Goa Stay 1,Goa,Hostel,6,Completed,46158,7693.0,2025-07
80,2026-04-02,182,Customer 182,Mumbai,Standard,Jaipur Stay 7,Jaipur,Hostel,6,Completed,27012,4502.0,2026-04
377,2025-08-30,182,Customer 182,Mumbai,Standard,Jaipur Stay 8,Jaipur,Hotel,4,Completed,7360,1840.0,2025-08
636,2026-01-18,182,Customer 182,Mumbai,Standard,Manali Stay 6,Manali,Hotel,6,Completed,44676,7446.0,2026-01
280,2026-06-30,183,Customer 183,Kolkata,Budget,Goa Stay 5,Goa,Resort,5,Completed,18300,3660.0,2026-06
124,2025-11-23,184,Customer 184,Hyderabad,Standard,Varanasi Stay 3,Varanasi,Hotel,1,Confirmed,11183,11183.0,2025-11
637,2025-09-05,184,Customer 184,Hyderabad,Standard,Udaipur Stay 2,Udaipur,Homestay,7,Confirmed,64799,9257.0,2025-09
1124,2025-06-07,184,Customer 184,Hyderabad,Standard,Kerala Stay 6,Kerala,Hotel,6,Completed,35766,5961.0,2025-06
71,2025-11-03,185,Customer 185,Kolkata,Premium,Varanasi Stay 1,Varanasi,Hotel,3,Completed,16404,5468.0,2025-11
575,2026-05-12,185,Customer 185,Kolkata,Premium,Varanasi Stay 3,Varanasi,Hotel,2,Confirmed,22366,11183.0,2026-05
725,2025-08-25,185,Customer 185,Kolkata,Premium,Varanasi Stay 3,Varanasi,Hotel,2,Completed,22366,11183.0,2025-08
1119,2026-02-25,185,Customer 185,Kolkata,Premium,Kerala Stay 7,Kerala,Homestay,5,Confirmed,42525,8505.0,2026-02
117,2025-10-08,186,Customer 186,Kolkata,Standard,Goa Stay 3,Goa,Homestay,5,Completed,13645,2729.0,2025-10
803,2026-02-22,186,Customer 186,Kolkata,Standard,Manali Stay 4,Manali,Hotel,6,Completed,64278,10713.0,2026-02
876,2026-01-10,186,Customer 186,Kolkata,Standard,Goa Stay 8,Goa,Resort,7,Confirmed,33642,4806.0,2026-01
453,2026-05-26,187,Customer 187,Mumbai,Budget,Manali Stay 1,Manali,Homestay,1,Completed,3735,3735.0,2026-05
707,2025-09-29,187,Customer 187,Mumbai,Budget,Goa Stay 6,Goa,Hotel,6,Completed,27516,4586.0,2025-09
782,2025-10-05,187,Customer 187,Mumbai,Budget,Goa Stay 3,Goa,Homestay,5,Completed,13645,2729.0,2025-10
430,2025-11-09,188,Customer 188,Bengaluru,Budget,Goa Stay 7,Goa,Resort,4,Completed,12584,3146.0,2025-11
864,2025-11-09,188,Customer 188,Bengaluru,Budget,Manali Stay 7,Manali,Resort,4,Completed,28932,7233.0,2025-11
1113,2025-10-11,188,Customer 188,Bengaluru,Budget,Goa Stay 3,Goa,Homestay,1,Completed,2729,2729.0,2025-10
1117,2025-11-18,188,Customer 188,Bengaluru,Budget,Udaipur Stay 2,Udaipur,Homestay,6,Completed,55542,9257.0,2025-11
131,2026-03-09,189,Customer 189,Mumbai,Budget,Jaipur Stay 8,Jaipur,Hotel,3,Completed,5520,1840.0,2026-03
860,2025-10-28,189,Customer 189,Mumbai,Budget,Udaipur Stay 5,Udaipur,Homestay,1,Completed,10584,10584.0,2025-10
1036,2026-06-14,189,Customer 189,Mumbai,Budget,Ladakh Stay 8,Ladakh,Hotel,7,Completed,79380,11340.0,2026-06
1074,2025-10-13,189,Customer 189,Mumbai,Budget,Manali Stay 2,Manali,Resort,7,Completed,13895,1985.0,2025-10
116,2025-10-25,190,Customer 190,Bengaluru,Budget,Jaipur Stay 4,Jaipur,Hotel,2,Completed,6170,3085.0,2025-10
800,2025-06-15,190,Customer 190,Bengaluru,Budget,Jaipur Stay 2,Jaipur,Homestay,2,Completed,10068,5034.0,2025-06
368,2025-07-24,191,Customer 191,Hyderabad,Premium,Ladakh Stay 4,Ladakh,Hotel,2,Confirmed,11650,5825.0,2025-07
564,2025-11-07,191,Customer 191,Hyderabad,Premium,Udaipur Stay 7,Udaipur,Hotel,4,Confirmed,24784,6196.0,2025-11
633,2026-05-05,191,Customer 191,Hyderabad,Premium,Jaipur Stay 7,Jaipur,Hostel,1,Confirmed,4502,4502.0,2026-05
927,2025-09-14,191,Customer 191,Hyderabad,Premium,Ladakh Stay 2,Ladakh,Homestay,5,Completed,28230,5646.0,2025-09
952,2026-07-18,191,Customer 191,Hyderabad,Premium,Udaipur Stay 1,Udaipur,Homestay,6,Completed,50748,8458.0,2026-07
960,2025-11-21,191,Customer 191,Hyderabad,Premium,Manali Stay 3,Manali,Hotel,1,Completed,10443,10443.0,2025-11
6,2025-06-25,192,Customer 192,Hyderabad,Standard,Kerala Stay 6,Kerala,Hotel,4,Completed,23844,5961.0,2025-06
360,2026-03-02,193,Customer 193,Hyderabad,Budget,Manali Stay 8,Manali,Resort,5,Completed,46010,9202.0,2026-03
522,2026-06-01,193,Customer 193,Hyderabad,Budget,Manali Stay 7,Manali,Resort,5,Completed,36165,7233.0,2026-06
758,2025-06-20,194,Customer 194,Bengaluru,Standard,Manali Stay 3,Manali,Hotel,1,Completed,10443,10443.0,2025-06
883,2026-07-26,194,Customer 194,Bengaluru,Standard,Jaipur Stay 3,Jaipur,Resort,1,Completed,4210,4210.0,2026-07
409,2026-01-13,196,Customer 196,Delhi,Budget,Manali Stay 4,Manali,Hotel,2,Completed,21426,10713.0,2026-01
1013,2026-06-07,196,Customer 196,Delhi,Budget,Goa Stay 5,Goa,Resort,7,Completed,25620,3660.0,2026-06
1076,2025-10-14,196,Customer 196,Delhi,Budget,Kerala Stay 6,Kerala,Hotel,3,Confirmed,17883,5961.0,2025-10
1101,2026-07-22,196,Customer 196,Delhi,Budget,Ladakh Stay 4,Ladakh,Hotel,6,Completed,34950,5825.0,2026-07
442,2025-12-20,197,Customer 197,Bengaluru,Standard,Kerala Stay 1,Kerala,Homestay,2,Completed,18238,9119.0,2025-12
972,2026-03-05,197,Customer 197,Bengaluru,Standard,Udaipur Stay 4,Udaipur,Hostel,3,Completed,8601,2867.0,2026-03
1090,2025-10-20,197,Customer 197,Bengaluru,Standard,Kerala Stay 7,Kerala,Homestay,4,Completed,34020,8505.0,2025-10
652,2026-01-11,198,Customer 198,Delhi,Standard,Goa Stay 8,Goa,Resort,3,Completed,14418,4806.0,2026-01
520,2025-06-03,200,Customer 200,Jaipur,Standard,Goa Stay 1,Goa,Hostel,2,Completed,15386,7693.0,2025-06
965,2026-02-21,200,Customer 200,Jaipur,Standard,Varanasi Stay 8,Varanasi,Resort,1,Confirmed,5666,5666.0,2026-02
139,2026-07-22,201,Customer 201,Bengaluru,Standard,Udaipur Stay 1,Udaipur,Homestay,3,Completed,25374,8458.0,2026-07
726,2025-09-08,202,Customer 202,Jaipur,Standard,Goa Stay 8,Goa,Resort,5,Completed,24030,4806.0,2025-09
269,2026-06-04,203,Customer 203,Kolkata,Premium,Varanasi Stay 1,Varanasi,Hotel,3,Confirmed,16404,5468.0,2026-06
401,2025-11-08,203,Customer 203,Kolkata,Premium,Varanasi Stay 6,Varanasi,Homestay,2,Completed,13182,6591.0,2025-11
913,2025-09-14,203,Customer 203,Kolkata,Premium,Varanasi Stay 3,Varanasi,Hotel,2,Completed,22366,11183.0,2025-09
974,2025-09-26,203,Customer 203,Kolkata,Premium,Goa Stay 2,Goa,Hotel,1,Completed,7763,7763.0,2025-09
990,2026-07-09,203,Customer 203,Kolkata,Premium,Goa Stay 8,Goa,Resort,3,Completed,14418,4806.0,2026-07
372,2025-06-11,205,Customer 205,Kolkata,Premium,Manali Stay 3,Manali,Hotel,6,Completed,62658,10443.0,2025-06
790,2025-11-25,205,Customer 205,Kolkata,Premium,Kerala Stay 7,Kerala,Homestay,2,Completed,17010,8505.0,2025-11
1003,2026-05-29,205,Customer 205,Kolkata,Premium,Jaipur Stay 8,Jaipur,Hotel,5,Completed,9200,1840.0,2026-05
1168,2026-01-02,205,Customer 205,Kolkata,Premium,Ladakh Stay 4,Ladakh,Hotel,3,Completed,17475,5825.0,2026-01
258,2026-07-05,206,Customer 206,Mumbai,Standard,Manali Stay 7,Manali,Resort,2,Confirmed,14466,7233.0,2026-07
317,2026-02-09,206,Customer 206,Mumbai,Standard,Kerala Stay 2,Kerala,Hotel,2,Completed,23660,11830.0,2026-02
683,2026-02-04,206,Customer 206,Mumbai,Standard,Varanasi Stay 2,Varanasi,Hotel,2,Completed,23214,11607.0,2026-02
487,2026-07-13,207,Customer 207,Pune,Premium,Udaipur Stay 1,Udaipur,Homestay,3,Confirmed,25374,8458.0,2026-07
613,2026-07-02,207,Customer 207,Pune,Premium,Kerala Stay 5,Kerala,Resort,6,Completed,36990,6165.0,2026-07
677,2025-08-05,207,Customer 207,Pune,Premium,Kerala Stay 6,Kerala,Hotel,5,Completed,29805,5961.0,2025-08
917,2026-04-29,207,Customer 207,Pune,Premium,Varanasi Stay 2,Varanasi,Hotel,3,Completed,34821,11607.0,2026-04
989,2025-07-02,207,Customer 207,Pune,Premium,Goa Stay 6,Goa,Hotel,2,Completed,9172,4586.0,2025-07
341,2025-09-07,208,Customer 208,Jaipur,Budget,Varanasi Stay 2,Varanasi,Hotel,4,Completed,46428,11607.0,2025-09
616,2026-06-22,208,Customer 208,Jaipur,Budget,Ladakh Stay 3,Ladakh,Homestay,1,Completed,8213,8213.0,2026-06
645,2026-04-26,209,Customer 209,Mumbai,Standard,Goa Stay 8,Goa,Resort,5,Completed,24030,4806.0,2026-04
16,2026-04-15,210,Customer 210,Pune,Standard,Udaipur Stay 2,Udaipur,Homestay,3,Completed,27771,9257.0,2026-04
1000,2025-12-19,210,Customer 210,Pune,Standard,Ladakh Stay 4,Ladakh,Hotel,5,Completed,29125,5825.0,2025-12
121,2025-10-26,211,Customer 211,Mumbai,Standard,Manali Stay 5,Manali,Resort,2,Confirmed,7378,3689.0,2025-10
141,2026-07-23,211,Customer 211,Mumbai,Standard,Udaipur Stay 7,Udaipur,Hotel,7,Completed,43372,6196.0,2026-07
612,2025-11-21,211,Customer 211,Mumbai,Standard,Ladakh Stay 8,Ladakh,Hotel,1,Completed,11340,11340.0,2025-11
1009,2026-03-25,211,Customer 211,Mumbai,Standard,Kerala Stay 7,Kerala,Homestay,6,Completed,51030,8505.0,2026-03
296,2026-04-13,212,Customer 212,Pune,Standard,Udaipur Stay 7,Udaipur,Hotel,5,Confirmed,30980,6196.0,2026-04
335,2025-12-02,212,Customer 212,Pune,Standard,Jaipur Stay 8,Jaipur,Hotel,2,Confirmed,3680,1840.0,2025-12
577,2025-10-12,212,Customer 212,Pune,Standard,Kerala Stay 4,Kerala,Homestay,6,Completed,11562,1927.0,2025-10
830,2026-06-09,212,Customer 212,Pune,Standard,Jaipur Stay 3,Jaipur,Resort,6,Completed,25260,4210.0,2026-06
1121,2025-11-29,212,Customer 212,Pune,Standard,Udaipur Stay 1,Udaipur,Homestay,2,Confirmed,16916,8458.0,2025-11
38,2025-10-02,213,Customer 213,Pune,Premium,Kerala Stay 1,Kerala,Homestay,5,Completed,45595,9119.0,2025-10
108,2026-07-06,213,Customer 213,Pune,Premium,Jaipur Stay 3,Jaipur,Resort,5,Completed,21050,4210.0,2026-07
209,2026-02-13,213,Customer 213,Pune,Premium,Goa Stay 5,Goa,Resort,6,Completed,21960,3660.0,2026-02
730,2025-06-30,213,Customer 213,Pune,Premium,Ladakh Stay 6,Ladakh,Hotel,6,Confirmed,46356,7726.0,2025-06
23,2026-04-06,214,Customer 214,Kolkata,Premium,Kerala Stay 6,Kerala,Hotel,2,Completed,11922,5961.0,2026-04
666,2025-07-24,215,Customer 215,Pune,Budget,Jaipur Stay 1,Jaipur,Homestay,2,Completed,20448,10224.0,2025-07
892,2026-01-06,215,Customer 215,Pune,Budget,Ladakh Stay 4,Ladakh,Hotel,5,Completed,29125,5825.0,2026-01
98,2026-04-04,216,Customer 216,Mumbai,Standard,Udaipur Stay 3,Udaipur,Resort,4,Completed,25328,6332.0,2026-04
256,2026-03-01,216,Customer 216,Mumbai,Standard,Udaipur Stay 5,Udaipur,Homestay,2,Completed,21168,10584.0,2026-03
284,2026-01-12,216,Customer 216,Mumbai,Standard,Goa Stay 7,Goa,Resort,7,Confirmed,22022,3146.0,2026-01
460,2026-05-11,216,Customer 216,Mumbai,Standard,Ladakh Stay 8,Ladakh,Hotel,4,Completed,45360,11340.0,2026-05
780,2025-06-15,216,Customer 216,Mumbai,Standard,Udaipur Stay 6,Udaipur,Hotel,6,Confirmed,59640,9940.0,2025-06
844,2025-12-21,216,Customer 216,Mumbai,Standard,Jaipur Stay 4,Jaipur,Hotel,3,Completed,9255,3085.0,2025-12
941,2025-07-05,216,Customer 216,Mumbai,Standard,Jaipur Stay 4,Jaipur,Hotel,2,Completed,6170,3085.0,2025-07
1109,2026-04-17,216,Customer 216,Mumbai,Standard,Kerala Stay 2,Kerala,Hotel,2,Confirmed,23660,11830.0,2026-04
263,2025-07-13,217,Customer 217,Delhi,Standard,Manali Stay 2,Manali,Resort,5,Confirmed,9925,1985.0,2025-07
378,2025-09-24,217,Customer 217,Delhi,Standard,Kerala Stay 6,Kerala,Hotel,2,Completed,11922,5961.0,2025-09
887,2025-12-10,217,Customer 217,Delhi,Standard,Ladakh Stay 2,Ladakh,Homestay,2,Completed,11292,5646.0,2025-12
924,2026-04-24,217,Customer 217,Delhi,Standard,Goa Stay 4,Goa,Resort,3,Completed,32337,10779.0,2026-04
363,2026-07-04,218,Customer 218,Delhi,Budget,Manali Stay 2,Manali,Resort,7,Confirmed,13895,1985.0,2026-07
454,2026-03-13,218,Customer 218,Delhi,Budget,Goa Stay 7,Goa,Resort,3,Completed,9438,3146.0,2026-03
490,2026-04-13,218,Customer 218,Delhi,Budget,Udaipur Stay 8,Udaipur,Hotel,2,Completed,18768,9384.0,2026-04
584,2026-03-28,218,Customer 218,Delhi,Budget,Varanasi Stay 4,Varanasi,Hostel,4,Completed,42244,10561.0,2026-03
1006,2025-12-02,219,Customer 219,Kolkata,Budget,Goa Stay 3,Goa,Homestay,2,Confirmed,5458,2729.0,2025-12
558,2026-08-01,220,Customer 220,Jaipur,Budget,Varanasi Stay 7,Varanasi,Homestay,1,Completed,8388,8388.0,2026-08
981,2025-11-06,220,Customer 220,Jaipur,Budget,Udaipur Stay 1,Udaipur,Homestay,4,Completed,33832,8458.0,2025-11
1080,2026-02-12,220,Customer 220,Jaipur,Budget,Udaipur Stay 5,Udaipur,Homestay,7,Completed,74088,10584.0,2026-02
1011,2025-08-16,221,Customer 221,Delhi,Standard,Manali Stay 7,Manali,Resort,3,Completed,21699,7233.0,2025-08
1044,2025-11-30,221,Customer 221,Delhi,Standard,Jaipur Stay 3,Jaipur,Resort,4,Completed,16840,4210.0,2025-11
39,2025-09-29,222,Customer 222,Kolkata,Standard,Ladakh Stay 8,Ladakh,Hotel,2,Completed,22680,11340.0,2025-09
632,2025-07-14,222,Customer 222,Kolkata,Standard,Kerala Stay 5,Kerala,Resort,2,Completed,12330,6165.0,2025-07
680,2026-06-11,222,Customer 222,Kolkata,Standard,Jaipur Stay 1,Jaipur,Homestay,2,Confirmed,20448,10224.0,2026-06
798,2025-08-17,223,Customer 223,Hyderabad,Premium,Udaipur Stay 6,Udaipur,Hotel,4,Completed,39760,9940.0,2025-08
308,2026-02-18,224,Customer 224,Mumbai,Standard,Varanasi Stay 7,Varanasi,Homestay,1,Completed,8388,8388.0,2026-02
764,2025-12-23,224,Customer 224,Mumbai,Standard,Ladakh Stay 8,Ladakh,Hotel,5,Completed,56700,11340.0,2025-12
1111,2025-07-07,224,Customer 224,Mumbai,Standard,Kerala Stay 8,Kerala,Resort,2,Confirmed,11658,5829.0,2025-07
242,2025-06-03,225,Customer 225,Pune,Premium,Goa Stay 7,Goa,Resort,4,Completed,12584,3146.0,2025-06
400,2026-04-04,226,Customer 226,Bengaluru,Standard,Goa Stay 4,Goa,Resort,5,Completed,53895,10779.0,2026-04
752,2025-07-01,226,Customer 226,Bengaluru,Standard,Jaipur Stay 4,Jaipur,Hotel,6,Completed,18510,3085.0,2025-07
825,2026-07-08,226,Customer 226,Bengaluru,Standard,Kerala Stay 8,Kerala,Resort,4,Confirmed,23316,5829.0,2026-07
594,2025-08-18,227,Customer 227,Pune,Standard,Goa Stay 6,Goa,Hotel,4,Confirmed,18344,4586.0,2025-08
984,2025-10-01,227,Customer 227,Pune,Standard,Kerala Stay 3,Kerala,Resort,3,Completed,34242,11414.0,2025-10
90,2026-06-29,228,Customer 228,Hyderabad,Budget,Ladakh Stay 2,Ladakh,Homestay,1,Completed,5646,5646.0,2026-06
1182,2025-08-01,228,Customer 228,Hyderabad,Budget,Jaipur Stay 8,Jaipur,Hotel,2,Completed,3680,1840.0,2025-08
1190,2026-02-16,228,Customer 228,Hyderabad,Budget,Ladakh Stay 7,Ladakh,Resort,5,Confirmed,38365,7673.0,2026-02
493,2026-07-12,229,Customer 229,Kolkata,Standard,Udaipur Stay 7,Udaipur,Hotel,1,Completed,6196,6196.0,2026-07
642,2026-05-09,229,Customer 229,Kolkata,Standard,Udaipur Stay 1,Udaipur,Homestay,2,Completed,16916,8458.0,2026-05
499,2025-12-12,230,Customer 230,Mumbai,Standard,Jaipur Stay 8,Jaipur,Hotel,5,Confirmed,9200,1840.0,2025-12
1030,2026-08-01,230,Customer 230,Mumbai,Standard,Goa Stay 1,Goa,Hostel,4,Completed,30772,7693.0,2026-08
133,2026-03-14,231,Customer 231,Kolkata,Premium,Manali Stay 5,Manali,Resort,3,Completed,11067,3689.0,2026-03
244,2026-04-14,232,Customer 232,Pune,Standard,Manali Stay 6,Manali,Hotel,6,Completed,44676,7446.0,2026-04
816,2025-06-30,232,Customer 232,Pune,Standard,Goa Stay 5,Goa,Resort,7,Completed,25620,3660.0,2025-06
944,2026-06-18,232,Customer 232,Pune,Standard,Udaipur Stay 3,Udaipur,Resort,6,Confirmed,37992,6332.0,2026-06
956,2026-06-04,232,Customer 232,Pune,Standard,Goa Stay 4,Goa,Resort,1,Completed,10779,10779.0,2026-06
1031,2026-02-25,232,Customer 232,Pune,Standard,Jaipur Stay 5,Jaipur,Resort,2,Completed,4828,2414.0,2026-02
60,2026-04-17,233,Customer 233,Delhi,Budget,Varanasi Stay 3,Varanasi,Hotel,2,Confirmed,22366,11183.0,2026-04
161,2026-07-19,233,Customer 233,Delhi,Budget,Kerala Stay 2,Kerala,Hotel,4,Completed,47320,11830.0,2026-07
229,2025-12-19,233,Customer 233,Delhi,Budget,Kerala Stay 3,Kerala,Resort,4,Completed,45656,11414.0,2025-12
165,2026-08-01,234,Customer 234,Pune,Standard,Varanasi Stay 5,Varanasi,Hotel,7,Confirmed,37058,5294.0,2026-08
600,2025-09-26,234,Customer 234,Pune,Standard,Udaipur Stay 8,Udaipur,Hotel,2,Completed,18768,9384.0,2025-09
97,2025-10-19,236,Customer 236,Pune,Budget,Goa Stay 7,Goa,Resort,6,Completed,18876,3146.0,2025-10
946,2025-08-11,236,Customer 236,Pune,Budget,Kerala Stay 3,Kerala,Resort,5,Completed,57070,11414.0,2025-08
